Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Sales,Profit
ORD-00537,2022-11-01,Standard Class,CUST-0001,Customer_1,Consumer,Washington_City3,Washington,West,Technology,Accessories,Webcam HD,1040.63,7,0.0,7284.41,1838.48
ORD-00975,2022-11-01,First Class,CUST-0025,Customer_25,Consumer,Virginia_City5,Virginia,East,Technology,Phones,Google Pixel,1536.73,7,0.0,10757.11,2857.04
ORD-00534,2022-11-02,Second Class,CUST-0126,Customer_126,Consumer,New York_City5,New York,East,Office Supplies,Paper,Glossy Paper,61.0,7,0.05,405.65,90.21
ORD-00363,2022-11-04,Second Class,CUST-0001,Customer_1,Consumer,Texas_City1,Texas,Central,Office Supplies,Paper,Glossy Paper,50.28,8,0.0,402.24,69.31
ORD-00890,2022-11-04,Standard Class,CUST-0289,Customer_289,Consumer,North Carolina_City5,North Carolina,South,Furniture,Furnishings,Rug,1036.59,6,0.15,5286.61,777.78
ORD-00784,2022-11-07,Second Class,CUST-0198,Customer_198,Corporate,Michigan_City2,Michigan,Central,Furniture,Bookcases,Oak Bookcase,198.22,5,0.1,891.99,76.49
ORD-00395,2022-11-08,Same Day,CUST-0222,Customer_222,Consumer,Ohio_City4,Ohio,Central,Technology,Copiers,Xerox WorkCentre,808.6,5,0.0,4043.0,650.47
ORD-00174,2022-11-08,First Class,CUST-0224,Customer_224,Corporate,Arizona_City2,Arizona,West,Office Supplies,Storage,Storage Box,72.85,2,0.1,131.13,18.92
ORD-00494,2022-11-09,First Class,CUST-0215,Customer_215,Consumer,New Jersey_City1,New Jersey,East,Technology,Computers,Dell Laptop,1566.13,7,0.0,10962.91,1947.76
ORD-00646,2022-11-09,Standard Class,CUST-0255,Customer_255,Home Office,Virginia_City5,Virginia,East,Office Supplies,Storage,Filing Cabinet,21.98,7,0.0,153.86,23.6
ORD-00370,2022-11-10,Standard Class,CUST-0089,Customer_89,Home Office,New York_City2,New York,East,Office Supplies,Envelopes,Bubble Wrap,143.84,7,0.3,704.82,103.04
ORD-00874,2022-11-11,Second Class,CUST-0063,Customer_63,Consumer,Virginia_City3,Virginia,East,Office Supplies,Binders,3-Ring Binder,61.4,4,0.0,245.6,37.29
ORD-00344,2022-11-12,Standard Class,CUST-0047,Customer_47,Corporate,California_City5,California,West,Office Supplies,Storage,Storage Box,176.53,3,0.0,529.59,117.29
ORD-00855,2022-11-12,Standard Class,CUST-0291,Customer_291,Consumer,New Jersey_City4,New Jersey,East,Furniture,Bookcases,Corner Bookcase,1078.91,9,0.05,9224.68,645.86
ORD-00780,2022-11-14,Standard Class,CUST-0229,Customer_229,Consumer,Louisiana_City4,Louisiana,South,Technology,Computers,HP Spectre,1709.33,7,0.0,11965.31,2674.75
ORD-00312,2022-11-15,Standard Class,CUST-0026,Customer_26,Corporate,California_City4,California,West,Technology,Phones,iPhone 14,1251.09,3,0.0,3753.27,740.74
ORD-00428,2022-11-18,Standard Class,CUST-0253,Customer_253,Corporate,Pennsylvania_City2,Pennsylvania,East,Furniture,Tables,Standing Desk,224.49,4,0.0,897.96,85.68
ORD-00482,2022-11-19,Standard Class,CUST-0151,Customer_151,Consumer,Illinois_City3,Illinois,Central,Technology,Computers,MacBook Pro,856.24,6,0.0,5137.44,1248.34
ORD-00517,2022-11-20,Standard Class,CUST-0217,Customer_217,Consumer,New York_City1,New York,East,Office Supplies,Paper,Glossy Paper,112.34,2,0.0,224.68,44.53
ORD-00611,2022-11-20,Second Class,CUST-0105,Customer_105,Consumer,Missouri_City5,Missouri,Central,Technology,Computers,MacBook Pro,250.61,9,0.0,2255.49,574.11
ORD-00029,2022-11-21,Second Class,CUST-0175,Customer_175,Consumer,New Jersey_City5,New Jersey,East,Furniture,Chairs,Mesh Chair,1014.48,8,0.0,8115.84,641.09
ORD-00538,2022-11-23,Second Class,CUST-0190,Customer_190,Consumer,Texas_City4,Texas,Central,Furniture,Bookcases,Oak Bookcase,1194.53,7,0.1,7525.54,1119.57
ORD-00164,2022-11-24,Same Day,CUST-0113,Customer_113,Consumer,Illinois_City2,Illinois,Central,Technology,Accessories,Keyboard Wireless,1303.35,7,0.0,9123.45,2457.91
ORD-00887,2022-11-25,Standard Class,CUST-0015,Customer_15,Consumer,Michigan_City3,Michigan,Central,Technology,Accessories,USB Hub,658.91,7,0.15,3920.51,926.84
ORD-00988,2022-11-25,Standard Class,CUST-0148,Customer_148,Consumer,Arizona_City4,Arizona,West,Technology,Phones,Nokia G50,605.34,7,0.3,2966.17,665.19
ORD-00198,2022-11-26,First Class,CUST-0259,Customer_259,Home Office,Arizona_City2,Arizona,West,Furniture,Bookcases,5-Shelf Unit,418.76,7,0.0,2931.32,223.42
ORD-00844,2022-11-28,First Class,CUST-0236,Customer_236,Consumer,Nevada_City2,Nevada,West,Furniture,Bookcases,Metal Shelf,875.37,6,0.15,4464.39,748.15
ORD-00111,2022-11-28,Standard Class,CUST-0179,Customer_179,Home Office,Arizona_City3,Arizona,West,Office Supplies,Storage,Shelf Rack,70.82,5,0.15,300.98,49.77
ORD-00025,2022-11-28,Standard Class,CUST-0170,Customer_170,Consumer,Nevada_City4,Nevada,West,Technology,Phones,Nokia G50,498.6,7,0.2,2792.16,521.45
ORD-00686,2022-11-29,Standard Class,CUST-0281,Customer_281,Consumer,Illinois_City4,Illinois,Central,Technology,Copiers,HP LaserJet,1537.88,1,0.3,1076.52,234.59
ORD-00620,2022-11-29,Second Class,CUST-0202,Customer_202,Home Office,New York_City3,New York,East,Furniture,Bookcases,Oak Bookcase,963.44,1,0.0,963.44,140.64
ORD-00586,2022-11-30,Standard Class,CUST-0046,Customer_46,Consumer,Virginia_City1,Virginia,East,Furniture,Chairs,Ergonomic Chair,555.35,9,0.15,4248.43,270.99
ORD-00300,2022-12-04,Second Class,CUST-0288,Customer_288,Corporate,Missouri_City3,Missouri,Central,Furniture,Bookcases,5-Shelf Unit,1176.07,4,0.0,4704.28,750.22
ORD-00644,2022-12-06,Standard Class,CUST-0251,Customer_251,Corporate,Florida_City4,Florida,East,Furniture,Bookcases,5-Shelf Unit,855.76,8,0.0,6846.08,533.94
ORD-00035,2022-12-06,Standard Class,CUST-0021,Customer_21,Home Office,Nevada_City4,Nevada,West,Technology,Accessories,Logitech Mouse,621.36,2,0.3,869.9,185.56
ORD-00854,2022-12-08,Second Class,CUST-0286,Customer_286,Corporate,Virginia_City1,Virginia,East,Technology,Computers,Lenovo ThinkPad,325.18,7,0.0,2276.26,432.77
ORD-00379,2022-12-09,Same Day,CUST-0154,Customer_154,Home Office,Alabama_City5,Alabama,South,Technology,Computers,HP Spectre,631.77,1,0.0,631.77,145.6
ORD-00938,2022-12-09,Standard Class,CUST-0133,Customer_133,Consumer,Arizona_City2,Arizona,West,Office Supplies,Labels,Sticky Notes,137.31,7,0.3,672.82,77.83
ORD-00580,2022-12-13,Second Class,CUST-0192,Customer_192,Consumer,Washington_City1,Washington,West,Technology,Copiers,Brother Printer,970.39,7,0.1,6113.46,1589.92
ORD-00778,2022-12-14,Same Day,CUST-0282,Customer_282,Home Office,Oregon_City2,Oregon,West,Furniture,Tables,Round Table,1104.52,7,0.3,5412.15,851.57
ORD-00280,2022-12-16,Standard Class,CUST-0037,Customer_37,Home Office,Michigan_City1,Michigan,Central,Furniture,Furnishings,Wall Art,518.77,4,0.0,2075.08,346.18
ORD-00547,2022-12-18,First Class,CUST-0149,Customer_149,Consumer,Texas_City1,Texas,Central,Office Supplies,Paper,Cardstock,143.17,8,0.2,916.29,119.45
ORD-00356,2022-12-18,Second Class,CUST-0229,Customer_229,Consumer,Michigan_City5,Michigan,Central,Furniture,Furnishings,Curtains,217.45,6,0.0,1304.7,133.48
ORD-00367,2022-12-21,Second Class,CUST-0126,Customer_126,Consumer,Oregon_City5,Oregon,West,Furniture,Furnishings,Curtains,624.26,4,0.1,2247.34,127.35
ORD-00505,2022-12-22,Standard Class,CUST-0174,Customer_174,Consumer,Missouri_City4,Missouri,Central,Office Supplies,Art,Whiteboard,121.02,6,0.2,580.9,98.61
ORD-00647,2022-12-22,Second Class,CUST-0207,Customer_207,Home Office,Pennsylvania_City4,Pennsylvania,East,Technology,Copiers,Xerox WorkCentre,947.0,6,0.0,5682.0,1209.38
ORD-00961,2022-12-23,Standard Class,CUST-0291,Customer_291,Home Office,Tennessee_City1,Tennessee,South,Office Supplies,Envelopes,Business Envelope,111.78,7,0.05,743.34,83.05
ORD-00335,2022-12-26,First Class,CUST-0101,Customer_101,Corporate,North Carolina_City2,North Carolina,South,Office Supplies,Paper,Glossy Paper,195.28,1,0.0,195.28,26.89
ORD-00190,2022-12-27,Second Class,CUST-0098,Customer_98,Consumer,New Jersey_City5,New Jersey,East,Technology,Phones,Google Pixel,553.28,3,0.0,1659.84,438.81
ORD-00618,2022-12-28,Standard Class,CUST-0053,Customer_53,Corporate,New York_City2,New York,East,Technology,Computers,Dell Laptop,683.71,8,0.2,4375.74,1064.61
ORD-00058,2022-12-29,Standard Class,CUST-0270,Customer_270,Consumer,Washington_City2,Washington,West,Technology,Copiers,Canon Copier,1536.31,4,0.1,5530.72,1366.31
ORD-00331,2023-01-03,Same Day,CUST-0180,Customer_180,Consumer,Louisiana_City4,Louisiana,South,Technology,Phones,iPhone 14,1328.22,4,0.15,4515.95,1016.63
ORD-00912,2023-01-05,Standard Class,CUST-0157,Customer_157,Corporate,Texas_City2,Texas,Central,Office Supplies,Labels,Address Label,101.71,9,0.0,915.39,97.53
ORD-00950,2023-01-06,Standard Class,CUST-0257,Customer_257,Home Office,Louisiana_City1,Louisiana,South,Technology,Phones,Nokia G50,357.24,2,0.15,607.31,101.7
ORD-00034,2023-01-06,Same Day,CUST-0135,Customer_135,Corporate,Louisiana_City2,Louisiana,South,Office Supplies,Binders,Portfolio,62.66,6,0.2,300.77,49.99
ORD-00668,2023-01-10,Second Class,CUST-0184,Customer_184,Consumer,Missouri_City4,Missouri,Central,Office Supplies,Storage,Drawer Organizer,67.1,3,0.0,201.3,20.75
ORD-00804,2023-01-11,Standard Class,CUST-0094,Customer_94,Consumer,Virginia_City4,Virginia,East,Furniture,Tables,Conference Table,699.63,3,0.0,2098.89,329.51
ORD-00043,2023-01-11,Standard Class,CUST-0092,Customer_92,Consumer,Ohio_City5,Ohio,Central,Technology,Phones,Samsung Galaxy,1441.63,6,0.0,8649.78,1793.37
ORD-00091,2023-01-12,Second Class,CUST-0033,Customer_33,Consumer,Virginia_City1,Virginia,East,Office Supplies,Art,Marker Set,192.31,9,0.2,1384.63,291.65
ORD-00592,2023-01-12,Standard Class,CUST-0010,Customer_10,Corporate,Missouri_City5,Missouri,Central,Furniture,Chairs,Mesh Chair,689.47,1,0.3,482.63,80.24
ORD-00135,2023-01-14,Standard Class,CUST-0284,Customer_284,Consumer,Arizona_City4,Arizona,West,Technology,Computers,MacBook Pro,1028.17,5,0.1,4626.77,1224.75
ORD-00392,2023-01-16,Second Class,CUST-0100,Customer_100,Consumer,California_City3,California,West,Technology,Accessories,Webcam HD,847.79,3,0.0,2543.37,451.36
ORD-00329,2023-01-17,Standard Class,CUST-0150,Customer_150,Corporate,New York_City2,New York,East,Furniture,Chairs,Ergonomic Chair,1048.85,6,0.05,5978.44,800.94
ORD-00971,2023-01-18,Standard Class,CUST-0251,Customer_251,Consumer,Virginia_City3,Virginia,East,Office Supplies,Storage,Filing Cabinet,9.62,7,0.0,67.34,9.96
ORD-00055,2023-01-18,First Class,CUST-0044,Customer_44,Consumer,Georgia_City3,Georgia,South,Furniture,Chairs,Mesh Chair,221.51,3,0.2,531.62,58.61
ORD-00995,2023-01-20,First Class,CUST-0141,Customer_141,Home Office,Pennsylvania_City2,Pennsylvania,East,Technology,Accessories,Logitech Mouse,1645.43,8,0.0,13163.44,2456.21
ORD-00980,2023-01-20,Second Class,CUST-0285,Customer_285,Corporate,Louisiana_City3,Louisiana,South,Technology,Phones,iPhone 14,1570.31,8,0.05,11934.36,2581.58
ORD-00563,2023-01-26,Second Class,CUST-0259,Customer_259,Consumer,Arizona_City2,Arizona,West,Technology,Phones,Nokia G50,1464.31,2,0.0,2928.62,648.71
ORD-00641,2023-01-26,Same Day,CUST-0054,Customer_54,Corporate,Virginia_City2,Virginia,East,Furniture,Chairs,Mesh Chair,674.58,6,0.1,3642.73,572.53
ORD-00323,2023-01-27,Standard Class,CUST-0051,Customer_51,Consumer,Virginia_City3,Virginia,East,Office Supplies,Binders,Clip Binder,69.21,1,0.2,55.37,11.22
ORD-00283,2023-01-27,First Class,CUST-0095,Customer_95,Home Office,North Carolina_City1,North Carolina,South,Office Supplies,Storage,Filing Cabinet,66.51,3,0.0,199.53,23.22
ORD-00057,2023-01-29,Standard Class,CUST-0202,Customer_202,Home Office,Virginia_City2,Virginia,East,Technology,Phones,Samsung Galaxy,306.69,4,0.1,1104.08,205.12
ORD-00583,2023-01-29,First Class,CUST-0212,Customer_212,Home Office,Illinois_City4,Illinois,Central,Office Supplies,Storage,Storage Box,109.71,9,0.2,789.91,132.44
ORD-00156,2023-02-04,Second Class,CUST-0160,Customer_160,Corporate,Nevada_City1,Nevada,West,Technology,Copiers,Xerox WorkCentre,347.05,2,0.0,694.1,132.32
ORD-00127,2023-02-05,Standard Class,CUST-0243,Customer_243,Consumer,New York_City1,New York,East,Furniture,Chairs,Mesh Chair,1118.76,8,0.1,8055.07,1018.04
ORD-00913,2023-02-07,Second Class,CUST-0047,Customer_47,Corporate,New Jersey_City5,New Jersey,East,Furniture,Tables,Folding Table,1192.94,6,0.4,4294.58,210.0
ORD-00571,2023-02-08,Standard Class,CUST-0164,Customer_164,Corporate,Louisiana_City1,Louisiana,South,Technology,Computers,HP Spectre,1185.59,8,0.05,9010.48,1382.05
ORD-00856,2023-02-12,Standard Class,CUST-0213,Customer_213,Consumer,Missouri_City2,Missouri,Central,Furniture,Chairs,Guest Chair,197.29,1,0.15,167.7,19.05
ORD-00040,2023-02-15,First Class,CUST-0242,Customer_242,Consumer,Michigan_City3,Michigan,Central,Furniture,Tables,Round Table,304.09,2,0.2,486.54,82.5
ORD-00408,2023-02-16,Standard Class,CUST-0004,Customer_4,Home Office,Oregon_City3,Oregon,West,Office Supplies,Paper,Glossy Paper,106.15,9,0.2,764.28,141.62
ORD-00225,2023-02-16,Standard Class,CUST-0208,Customer_208,Corporate,New York_City4,New York,East,Technology,Copiers,HP LaserJet,713.18,6,0.05,4065.13,1066.06
ORD-00610,2023-02-16,Second Class,CUST-0098,Customer_98,Corporate,Virginia_City1,Virginia,East,Technology,Computers,HP Spectre,703.2,2,0.0,1406.4,368.89
ORD-00539,2023-02-16,Standard Class,CUST-0191,Customer_191,Consumer,Oregon_City2,Oregon,West,Office Supplies,Storage,Shelf Rack,74.0,3,0.0,222.0,43.19
ORD-00533,2023-02-16,Standard Class,CUST-0220,Customer_220,Consumer,Oregon_City2,Oregon,West,Furniture,Bookcases,Corner Bookcase,1184.91,5,0.0,5924.55,881.75
ORD-00067,2023-02-17,Standard Class,CUST-0053,Customer_53,Home Office,Washington_City2,Washington,West,Technology,Computers,Lenovo ThinkPad,1041.31,6,0.2,4998.29,938.36
ORD-00892,2023-02-18,Second Class,CUST-0157,Customer_157,Corporate,Arizona_City4,Arizona,West,Technology,Accessories,Keyboard Wireless,412.06,6,0.15,2101.51,304.1
ORD-00052,2023-02-18,Standard Class,CUST-0260,Customer_260,Corporate,Ohio_City1,Ohio,Central,Technology,Copiers,Canon Copier,1180.86,4,0.2,3778.75,757.63
ORD-00032,2023-02-18,Second Class,CUST-0244,Customer_244,Corporate,Michigan_City3,Michigan,Central,Furniture,Chairs,Executive Chair,175.76,9,0.0,1581.84,162.93
ORD-00502,2023-02-19,First Class,CUST-0253,Customer_253,Corporate,New York_City2,New York,East,Technology,Copiers,HP LaserJet,1275.34,4,0.0,5101.36,823.89
ORD-00706,2023-02-19,Same Day,CUST-0078,Customer_78,Corporate,Washington_City5,Washington,West,Furniture,Bookcases,Metal Shelf,346.17,1,0.0,346.17,37.44
ORD-00867,2023-02-20,Standard Class,CUST-0295,Customer_295,Corporate,New York_City2,New York,East,Furniture,Furnishings,Wall Art,615.76,6,0.15,3140.38,194.93
ORD-00949,2023-02-21,Standard Class,CUST-0267,Customer_267,Home Office,Pennsylvania_City4,Pennsylvania,East,Office Supplies,Art,Marker Set,57.08,9,0.1,462.35,64.83
ORD-00104,2023-02-21,Standard Class,CUST-0005,Customer_5,Home Office,Florida_City1,Florida,East,Technology,Copiers,Xerox WorkCentre,772.74,9,0.1,6259.19,1439.9
ORD-00923,2023-02-23,Standard Class,CUST-0069,Customer_69,Consumer,Louisiana_City5,Louisiana,South,Furniture,Chairs,Executive Chair,227.59,5,0.5,568.98,79.27
ORD-00350,2023-02-23,Standard Class,CUST-0147,Customer_147,Corporate,Nevada_City2,Nevada,West,Office Supplies,Paper,Cardstock,91.39,4,0.0,365.56,38.62
ORD-00861,2023-02-24,Second Class,CUST-0132,Customer_132,Corporate,Texas_City4,Texas,Central,Technology,Computers,Lenovo ThinkPad,1213.9,3,0.15,3095.44,776.32
ORD-00488,2023-02-24,First Class,CUST-0042,Customer_42,Home Office,Virginia_City5,Virginia,East,Office Supplies,Labels,Name Badge,113.72,2,0.05,216.07,28.46
ORD-00837,2023-02-25,Standard Class,CUST-0101,Customer_101,Home Office,Nevada_City4,Nevada,West,Technology,Copiers,Canon Copier,578.8,9,0.0,5209.2,1040.83
ORD-00443,2023-02-26,First Class,CUST-0249,Customer_249,Home Office,Louisiana_City2,Louisiana,South,Furniture,Bookcases,5-Shelf Unit,976.13,1,0.0,976.13,158.96
ORD-00945,2023-02-27,Standard Class,CUST-0029,Customer_29,Consumer,Ohio_City5,Ohio,Central,Office Supplies,Labels,Name Badge,89.2,5,0.4,267.6,40.47
ORD-00384,2023-02-28,Standard Class,CUST-0220,Customer_220,Consumer,Florida_City3,Florida,East,Office Supplies,Envelopes,Kraft Envelope,17.9,4,0.0,71.6,11.96
ORD-00103,2023-02-28,First Class,CUST-0257,Customer_257,Consumer,Texas_City3,Texas,Central,Technology,Accessories,Webcam HD,1221.8,2,0.4,1466.16,386.34
ORD-00868,2023-03-02,First Class,CUST-0104,Customer_104,Consumer,Oregon_City1,Oregon,West,Office Supplies,Labels,Sticky Notes,104.97,7,0.2,587.83,130.28
ORD-00516,2023-03-08,First Class,CUST-0145,Customer_145,Consumer,Nevada_City1,Nevada,West,Furniture,Furnishings,Lamp Set,570.06,1,0.2,456.05,36.75
ORD-00500,2023-03-09,Standard Class,CUST-0009,Customer_9,Corporate,Illinois_City1,Illinois,Central,Furniture,Furnishings,Wall Art,558.65,5,0.0,2793.25,459.52
ORD-00507,2023-03-10,Same Day,CUST-0168,Customer_168,Consumer,New Jersey_City5,New Jersey,East,Furniture,Chairs,Executive Chair,295.16,3,0.1,796.93,135.22
ORD-00227,2023-03-11,Standard Class,CUST-0152,Customer_152,Corporate,Arizona_City1,Arizona,West,Technology,Accessories,Logitech Mouse,238.73,6,0.3,1002.67,159.71
ORD-00524,2023-03-18,Standard Class,CUST-0167,Customer_167,Corporate,Nevada_City1,Nevada,West,Office Supplies,Art,Marker Set,140.69,9,0.15,1076.28,168.41
ORD-00997,2023-03-20,Standard Class,CUST-0211,Customer_211,Consumer,Alabama_City1,Alabama,South,Furniture,Chairs,Executive Chair,455.74,7,0.1,2871.16,192.85
ORD-00266,2023-03-22,Standard Class,CUST-0284,Customer_284,Consumer,Illinois_City4,Illinois,Central,Technology,Phones,iPhone 14,1462.7,2,0.0,2925.4,698.39
ORD-00954,2023-03-22,Second Class,CUST-0001,Customer_1,Consumer,Missouri_City3,Missouri,Central,Technology,Phones,Nokia G50,1398.55,6,0.0,8391.3,1220.07
ORD-00082,2023-03-22,Standard Class,CUST-0163,Customer_163,Corporate,Washington_City2,Washington,West,Furniture,Chairs,Mesh Chair,557.55,5,0.3,1951.42,317.52
ORD-00572,2023-03-24,Standard Class,CUST-0090,Customer_90,Consumer,New Jersey_City3,New Jersey,East,Office Supplies,Storage,Shelf Rack,10.68,1,0.15,9.08,1.36
ORD-00994,2023-03-25,Standard Class,CUST-0224,Customer_224,Consumer,New York_City3,New York,East,Office Supplies,Labels,Sticky Notes,88.26,7,0.05,586.93,131.02
ORD-00888,2023-03-26,Standard Class,CUST-0111,Customer_111,Home Office,Missouri_City5,Missouri,Central,Office Supplies,Paper,A4 Ream,21.09,2,0.15,35.85,4.5
ORD-00362,2023-03-28,First Class,CUST-0122,Customer_122,Corporate,New Jersey_City5,New Jersey,East,Office Supplies,Art,Marker Set,50.03,4,0.1,180.11,33.31
ORD-00155,2023-03-29,Standard Class,CUST-0152,Customer_152,Corporate,Alabama_City5,Alabama,South,Technology,Copiers,HP LaserJet,1497.72,7,0.3,7338.83,1086.5
ORD-00090,2023-03-29,Second Class,CUST-0268,Customer_268,Consumer,Texas_City1,Texas,Central,Furniture,Tables,Round Table,1139.06,7,0.05,7574.75,426.81
ORD-00445,2023-03-30,Standard Class,CUST-0192,Customer_192,Home Office,New York_City1,New York,East,Office Supplies,Paper,Glossy Paper,29.09,5,0.1,130.9,20.18
ORD-00369,2023-03-30,First Class,CUST-0048,Customer_48,Home Office,Nevada_City4,Nevada,West,Furniture,Furnishings,Rug,765.18,3,0.2,1836.43,86.0
ORD-00788,2023-04-01,Standard Class,CUST-0095,Customer_95,Consumer,Missouri_City4,Missouri,Central,Technology,Copiers,HP LaserJet,404.09,4,0.0,1616.36,372.35
ORD-00693,2023-04-01,Standard Class,CUST-0122,Customer_122,Consumer,Ohio_City4,Ohio,Central,Office Supplies,Storage,Storage Box,109.03,9,0.1,883.14,164.24
ORD-00075,2023-04-02,Second Class,CUST-0065,Customer_65,Consumer,Washington_City4,Washington,West,Furniture,Chairs,Mesh Chair,640.55,1,0.0,640.55,63.88
ORD-00222,2023-04-02,Standard Class,CUST-0233,Customer_233,Consumer,Alabama_City4,Alabama,South,Technology,Phones,Nokia G50,1274.8,2,0.15,2167.16,528.16
ORD-00752,2023-04-05,First Class,CUST-0231,Customer_231,Corporate,Michigan_City4,Michigan,Central,Office Supplies,Labels,Name Badge,113.24,4,0.1,407.66,86.63
ORD-00403,2023-04-05,Standard Class,CUST-0223,Customer_223,Consumer,Arizona_City1,Arizona,West,Technology,Phones,Google Pixel,1033.04,6,0.2,4958.59,1170.96
ORD-00197,2023-04-05,Standard Class,CUST-0187,Customer_187,Consumer,Virginia_City5,Virginia,East,Office Supplies,Art,Marker Set,48.31,1,0.0,48.31,5.49
ORD-00253,2023-04-07,First Class,CUST-0022,Customer_22,Consumer,Tennessee_City3,Tennessee,South,Office Supplies,Labels,Name Badge,44.74,3,0.1,120.8,25.44
ORD-00796,2023-04-08,Standard Class,CUST-0036,Customer_36,Consumer,Missouri_City5,Missouri,Central,Furniture,Tables,Folding Table,1047.37,3,0.3,2199.48,297.68
ORD-00638,2023-04-09,Standard Class,CUST-0118,Customer_118,Consumer,Virginia_City2,Virginia,East,Technology,Computers,Dell Laptop,1359.31,8,0.0,10874.48,1661.45
ORD-00518,2023-04-09,First Class,CUST-0132,Customer_132,Consumer,North Carolina_City3,North Carolina,South,Technology,Phones,Nokia G50,668.53,8,0.05,5080.83,1292.99
ORD-00411,2023-04-12,Standard Class,CUST-0247,Customer_247,Corporate,Florida_City5,Florida,East,Furniture,Bookcases,Corner Bookcase,713.47,2,0.0,1426.94,212.42
ORD-00218,2023-04-13,Standard Class,CUST-0140,Customer_140,Consumer,California_City4,California,West,Furniture,Furnishings,Rug,954.45,3,0.0,2863.35,435.99
ORD-00336,2023-04-13,Second Class,CUST-0264,Customer_264,Corporate,Illinois_City2,Illinois,Central,Technology,Copiers,Xerox WorkCentre,432.24,1,0.0,432.24,78.59
ORD-00628,2023-04-13,Second Class,CUST-0205,Customer_205,Corporate,Louisiana_City4,Louisiana,South,Furniture,Bookcases,Oak Bookcase,1116.0,2,0.3,1562.4,163.92
ORD-00185,2023-04-14,Same Day,CUST-0184,Customer_184,Corporate,Oregon_City2,Oregon,West,Office Supplies,Labels,Color Dot Labels,64.43,4,0.1,231.95,44.75
ORD-00493,2023-04-15,Standard Class,CUST-0163,Customer_163,Corporate,Alabama_City1,Alabama,South,Furniture,Furnishings,Wall Art,140.39,6,0.05,800.22,78.22
ORD-00820,2023-04-16,First Class,CUST-0001,Customer_1,Consumer,California_City5,California,West,Technology,Accessories,USB Hub,1784.35,6,0.0,10706.1,1504.1
ORD-00779,2023-04-17,Standard Class,CUST-0226,Customer_226,Consumer,Washington_City2,Washington,West,Technology,Computers,HP Spectre,687.28,8,0.05,5223.33,1175.94
ORD-00401,2023-04-17,First Class,CUST-0290,Customer_290,Corporate,Nevada_City3,Nevada,West,Office Supplies,Labels,Name Badge,175.78,9,0.0,1582.02,298.75
ORD-00724,2023-04-17,Standard Class,CUST-0253,Customer_253,Consumer,Pennsylvania_City5,Pennsylvania,East,Furniture,Bookcases,Metal Shelf,213.23,1,0.0,213.23,32.02
ORD-00882,2023-04-20,Standard Class,CUST-0198,Customer_198,Corporate,Michigan_City5,Michigan,Central,Office Supplies,Labels,Color Dot Labels,37.97,3,0.5,56.96,9.87
ORD-00192,2023-04-22,Standard Class,CUST-0240,Customer_240,Consumer,Illinois_City1,Illinois,Central,Technology,Computers,Lenovo ThinkPad,1370.53,2,0.1,2466.95,369.47
ORD-00863,2023-04-22,Standard Class,CUST-0237,Customer_237,Consumer,Alabama_City4,Alabama,South,Technology,Copiers,Xerox WorkCentre,700.0,6,0.1,3780.0,683.84
ORD-00785,2023-04-24,Standard Class,CUST-0070,Customer_70,Corporate,Louisiana_City4,Louisiana,South,Office Supplies,Labels,Color Dot Labels,6.58,7,0.0,46.06,7.05
ORD-00345,2023-04-24,Standard Class,CUST-0144,Customer_144,Corporate,Pennsylvania_City5,Pennsylvania,East,Technology,Computers,Dell Laptop,1363.33,5,0.05,6475.82,997.62
ORD-00918,2023-04-24,First Class,CUST-0243,Customer_243,Consumer,Ohio_City5,Ohio,Central,Technology,Accessories,Webcam HD,537.37,5,0.1,2418.16,399.31
ORD-00341,2023-04-25,Standard Class,CUST-0103,Customer_103,Home Office,Pennsylvania_City5,Pennsylvania,East,Technology,Copiers,HP LaserJet,1717.76,3,0.0,5153.28,758.06
ORD-00800,2023-04-27,Standard Class,CUST-0075,Customer_75,Consumer,Washington_City2,Washington,West,Office Supplies,Labels,Name Badge,81.88,4,0.2,262.02,47.4
ORD-00441,2023-04-29,Standard Class,CUST-0217,Customer_217,Consumer,California_City1,California,West,Furniture,Bookcases,5-Shelf Unit,860.89,6,0.0,5165.34,578.64
ORD-00843,2023-04-30,Standard Class,CUST-0069,Customer_69,Consumer,Florida_City5,Florida,East,Technology,Computers,MacBook Pro,1109.04,3,0.0,3327.12,820.21
ORD-00492,2023-04-30,Standard Class,CUST-0133,Customer_133,Corporate,Ohio_City1,Ohio,Central,Furniture,Furnishings,Rug,818.6,5,0.5,2046.5,237.63
ORD-00831,2023-05-01,Standard Class,CUST-0138,Customer_138,Consumer,Ohio_City5,Ohio,Central,Office Supplies,Envelopes,Business Envelope,92.76,9,0.3,584.39,118.48
ORD-00976,2023-05-01,Standard Class,CUST-0180,Customer_180,Consumer,Georgia_City5,Georgia,South,Technology,Phones,Samsung Galaxy,1720.78,2,0.0,3441.56,541.57
ORD-00496,2023-05-02,Same Day,CUST-0235,Customer_235,Consumer,Nevada_City4,Nevada,West,Office Supplies,Art,Marker Set,168.41,6,0.15,858.89,182.26
ORD-00703,2023-05-03,First Class,CUST-0012,Customer_12,Consumer,Michigan_City5,Michigan,Central,Office Supplies,Binders,Portfolio,143.49,8,0.05,1090.52,138.9
